video_id,title,description,published_date,duration,view_count,like_count,comment_count,video_url,channel_name,channel_id,duration_seconds,days_since_published,engagement_rate,views_per_day,likes_per_view
9rZVYooulLY,Cinematographer Ben Seresin Part 3,"NYFA Union Square hosted a Q&A with guest speaker, Ben Seresin. Ben is a professional cinematographer, having worked on the films: Broken City, Pain and Gain, World War Z, and more.

http://www.nyfa.edu/cinematography-school/",2013-08-13 15:56:12+00:00,PT14M59S,390,3,1,https://www.youtube.com/watch?v=9rZVYooulLY,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,899,4505,1.03,0.09,0.77
cNa_hBiRw1Y,Cinematographer Ben Seresin Part 2,"NYFA Union Square hosted a Q&A with guest speaker, Ben Seresin. Ben is a professional cinematographer, having worked on the films: Broken City, Pain and Gain, World War Z, and more.

http://www.nyfa.edu/about/guest_speakers.php",2013-08-12 21:42:52+00:00,PT13M10S,599,3,0,https://www.youtube.com/watch?v=cNa_hBiRw1Y,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,790,4506,0.5,0.13,0.5
w1OfMGzEGD0,Cinematographer Ben Seresin Part 1,"NYFA Union Square hosted a screening of ""Broken City"" plus Q&A with guest speaker, Ben Seresin. Ben is a professional cinematographer, having worked on the films: Broken City, Pain and Gain, World War Z, and more.

http://www.nyfa.edu/about/guest_speakers.php",2013-08-12 18:17:30+00:00,PT11M57S,2791,18,0,https://www.youtube.com/watch?v=w1OfMGzEGD0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,717,4506,0.64,0.62,0.64
F6A1geO9Uqw,"""Music film"" by Riccardo Spina","The ""music film"" the third project for New York Film Academy filmmaking students. This film was directed by Riccardo Spina during the Holiday Filmmaking Workshop.

For more information, visit here: http://www.nyfa.edu/filmmaking/holiday_filmmaking_workshop.php",2013-08-12 15:39:39+00:00,PT1M3S,7045,51,4,https://www.youtube.com/watch?v=F6A1geO9Uqw,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,63,4506,0.78,1.56,0.72
XksGXaqxxqs,"""The Girlfriend"" - Continuity Student Film by Arseniy Grobovnikov","The ""Continuity"" film is the second project for filmmaking students at the New York Film Academy. 

To learn more about NYFA's hands-on filmmaking course, visit here: http://www.nyfa.edu/film-school",2013-08-12 14:38:04+00:00,PT2M15S,6582,37,2,https://www.youtube.com/watch?v=XksGXaqxxqs,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,135,4506,0.59,1.46,0.56
mGlCvHJ3eDU,"""The Envelope"" - Mise en scene","December Holiday Program - ""Mise en scene"" film created at the New York Film Academy by Guilherme Paganini. The mise en scene is the first film project for NYFA filmmaking students.

For more information, visit: http://www.nyfa.edu/filmmaking/holiday_filmmaking_workshop.php",2013-08-09 16:24:59+00:00,PT1M18S,8878,42,3,https://www.youtube.com/watch?v=mGlCvHJ3eDU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,78,4509,0.51,1.97,0.47
Tl63FWz6sYc,New York Film Academy in Florence 2013,"The New York Film Academy holds hands-on programs in a renovated renaissance era building, across the street from Le Cappelle Medici, in the center of Florence, Italy, near the Duomo. 

For more information, visit: http://www.nyfa.edu/film-schools-location/florence.php",2013-08-08 15:51:38+00:00,PT1M23S,2383,12,0,https://www.youtube.com/watch?v=Tl63FWz6sYc,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,83,4510,0.5,0.53,0.5
b4eoSzQBO_0,"""The Chronicles of Samurai Stewie"" by Andrew Kaufman","Short animated film by 4-Week Animation Student, Andrew Kaufman.

""The four week animation course is an intense experience,"" says Kaufman. ""From day one we delved right into it and learned at an exciting rate. Everyday we covered an enormous amount of material that only an expert in both animation and teaching could properly impart on us. It's amazing that we were taught in such a way that allowed us to understand the material so we could apply it to our own individual projects. The environment was one where students could interact with each other, share knowledge and help each other flesh out project ideas. It was also fun and invigorating to sit in the lab, by my computer working, and just banter with everyone. 

I loved the course. I met people from all over the world, I probably learnt more in a few weeks than I have in my entire college career, and I worked harder and couldn't have been happier doing it. I enjoyed this course so much I plan to come back for the one year animation course. 

Andrew Kaufman 
July 2013 4 week animation student

For more information, visit our Animation website: http://www.nyfa.edu/animation-school/",2013-08-07 20:04:25+00:00,PT52S,3697,7,3,https://www.youtube.com/watch?v=b4eoSzQBO_0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,52,4511,0.27,0.82,0.19
koOR-nUDAG8,Saviour Okiro,"Saviour Okiro created this short animated film during the 4-Week Animation Workshop at the New York Film Academy.

""The 4 week 3D Animation workshop has been very informative,"" says Okiro. ""I got a chance to learn a lot and advance my current knowledge. I am sad these four weeks have come to an end, but it was a great experience with Robert Appleton, he has been very helpful and thorough.""",2013-08-07 17:23:33+00:00,PT1M12S,1267,2,0,https://www.youtube.com/watch?v=koOR-nUDAG8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,72,4511,0.16,0.28,0.16
x66TCbiqS_Q,"'One Tough Melon"" by Tiffany Okel","Animated short created by 4-Week Animation student, Tiffany Okel.

The 4 week animation class at the New York Film Academy was an amazing experience,"" says Tiffany. ""Attempting to learn the entire process of producing a computer animation in such a short time span is considered impossible by some, but this course comfortably achieves just that. ""From concept art to final composition and all the steps in between, the entire process is covered by knowledgeable instructors ready to teach. It is true that there is not enough time to go into depth on any specific steps, but for a solid, complete, and accurate understanding of what is necessary for an animation to be created, this course proved to be outstanding. I am very happy with my experience and thrilled about what I was able to achieve through this course. I am excited to see where this experience and knowledge will take me in the future.""

For more info about NYFA's Animation Program, visit here: http://www.nyfa.edu/animation-school/",2013-08-07 15:58:03+00:00,PT1M5S,2222,7,0,https://www.youtube.com/watch?v=x66TCbiqS_Q,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,65,4511,0.32,0.49,0.32
8__OE4LjZBs,Animated Short by NYFA's James Rockwell,"This animated short was created by New York Film Academy 4-Week Animation student, James Rockwell. 

""This course was a great experience for me as a beginner."" said James. ""I felt like I've gotten a good grasp on the basics of Maya and After Effects, and am excited to continue my education by watching tutorials and continuing to practice. I felt like I had a lot of creative freedom in the class, so I was able to make a character and animation the way I wanted to, and the teacher was really helpful in getting the image that I wanted.""

For more information on NYFA's 4-Week Animation Program, click here: http://www.nyfa.edu/animation-school/4week.php",2013-08-06 18:22:36+00:00,PT52S,3044,7,1,https://www.youtube.com/watch?v=8__OE4LjZBs,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,52,4512,0.26,0.67,0.23
OU8dIQl2rM8,A Look at New York Film Academy's Animation Program,"Students in the Academy's 3D Animation Programs get the opportunity to learn the technical and artistic tools they need to master 3D animation. After the program, they may choose to become independent animators or to pursue a career in the film, gaming, interactivity or commercial industries.

http://www.nyfa.edu/animation-school/",2013-08-05 16:49:11+00:00,PT2M42S,19853,46,3,https://www.youtube.com/watch?v=OU8dIQl2rM8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,162,4513,0.25,4.4,0.23
pDugyT_62cQ,"""Focus"" directed by John Viscardi","New York Film Academy One-Week High School Filmmaking Grad, John Viscardi's short film FOCUS.",2013-08-02 17:36:44+00:00,PT1M57S,1241,10,3,https://www.youtube.com/watch?v=pDugyT_62cQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,117,4516,1.05,0.27,0.81
6HBMJYlpcqo,Chinese Students Review the New York Film Academy,"The New York Film Academy has a diverse student body with a large number of international students. 

The launch of the Beijing and Shanghai workshops are a response to a growing number of international students who want to live and learn in China, where the entertainment industry is growing exponentially.

website: http://www.nyfa.edu/

Beijing website: http://www.nyfa.edu/film-schools-location/beijing.php",2013-07-06 11:09:21+00:00,PT3M1S,498943,420,11,https://www.youtube.com/watch?v=6HBMJYlpcqo,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,181,4543,0.09,109.83,0.08
t0vg6osPFJw,"Animation by New York Film Academy Animation student, Avi Kohl","Second Semester Animation project by New York Film Academy Animation student, Avi Kohl.

http://www.nyfa.edu/animation-school/",2013-07-02 16:09:20+00:00,PT51S,1517,10,6,https://www.youtube.com/watch?v=t0vg6osPFJw,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,51,4547,1.05,0.33,0.66
CepbUOvdVBw,"""La Petite Danseuse"" by New York Film Academy Animation Student Elize Ohira 2nd semester","A short animated film created by New York Film Academy Animation student, Elize Ohira.

http://www.nyfa.edu/animation-school/",2013-07-01 20:08:14+00:00,PT1M8S,2434,9,1,https://www.youtube.com/watch?v=CepbUOvdVBw,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,68,4548,0.41,0.54,0.37
tR4ve2k3NK4,"""Polong"" by New York Film Academy Animation Student, Mark Reynolds","This short animation film was created by Mark Reynolds while attending New York Film Academy's Animation Program with Robert Appleton.

For more information, check out: http://www.nyfa.edu/animation-school/",2013-06-27 16:04:56+00:00,PT2M33S,4981,20,4,https://www.youtube.com/watch?v=tR4ve2k3NK4,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,153,4552,0.48,1.09,0.4
VSaJSSWFaU8,"""Buddy"" - New York Film Academy Short Film by Josh Winker","A short film directed by New York Film Academy student, Josh Winker.

http://www.nyfa.edu/",2013-06-13 20:38:55+00:00,PT23M50S,25247,283,40,https://www.youtube.com/watch?v=VSaJSSWFaU8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,1430,4566,1.28,5.53,1.12
0f1dwINh13s,New York Film Academy Guest Speaker Screenwriter Chris Galletta,"Screenwriter of the indie comedy THE KINGS OF SUMMER speaks to New York Film Academy students at NYFA's New York City Union Square Campus. 

http://www.nyfa.edu/screenwriting-school/",2013-06-05 19:30:41+00:00,PT18M2S,2288,16,2,https://www.youtube.com/watch?v=0f1dwINh13s,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,1082,4574,0.79,0.5,0.7
_EXEI_yC2fo,"""Wings"" by New York Film Academy Animation Student, Bindiya Bathija","This short animated film was created by Bindiya Bathija in June 2013 at New York Film Academy.

http://www.nyfa.edu/animation-school/",2013-06-03 18:22:05+00:00,PT1M44S,4523,29,9,https://www.youtube.com/watch?v=_EXEI_yC2fo,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,104,4576,0.84,0.99,0.64
OxX74JPI3JE,New York Film Academy Summer Camp 2013,"New York Film Academy is offering summer camps for Kids/Tweens (10-13) and Teens (14-18) at several locations throughout the summer of 2013. In 1-6 weeks, students have the opportunity to make films, learn to act, learn photography, write feature length screenplays, record investigative journalism pieces, and create their own animations under the umbrella of knowledgeable faculty who have worked in the industry for years.

http://www.nyfa.edu/summer_camp/",2013-05-28 17:08:06+00:00,PT43S,9283,39,6,https://www.youtube.com/watch?v=OxX74JPI3JE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,43,4582,0.48,2.03,0.42
G7ueVpepRss,New York Film Academy Game Design Guest Speaker: Rob Davis,"CEO of Playniac gives a guest lecture to New York Film Academy Game Design students.

http://www.nyfa.edu/game-design-school/

http://www.playniac.com/",2013-04-17 00:15:42+00:00,PT55M7S,1790,14,4,https://www.youtube.com/watch?v=G7ueVpepRss,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3307,4623,1.01,0.39,0.78
4LAK8y5LGKQ,New York Film Academy Reviews from Saudi Arabian Students,"The New York Film Academy is listed as a recommended school by the Saudi Arabian Ministry of Higher Education and is considered the best hands-on film school in the world by many of today's top filmmakers. NYFA is honored to be the school of choice for many Hollywood filmmakers, actors, and figures from the entertainment world who have sent a son, daughter or a family member to study with us. They include: Steven Spielberg, Martin Scorsese, Robert Downey Jr., Warren Beatty and Al Pacino.

https://www.nyfa.edu/",2013-04-12 18:23:11+00:00,PT3M11S,867657,697,83,https://www.youtube.com/watch?v=4LAK8y5LGKQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,191,4628,0.09,187.48,0.08
dL0EBCMJjOU,"New York Film Academy Guest Speaker, DP Adam Holender","New York Film Academy in Union Square welcomed cinematographer, Adam Holender. His most notable credit is Director of Photography on the 1969 classic, Midnight Cowboy, starring Dustin Hoffman and Jon Voight. Adam suggested we screen another classic from 1971, starring the then unknown Al Pacino. The Panic in Needle Park is a stark portrayal of life among a group of heroin addicts who hang out in New York City's ""Needle Park."" 

http://www.nyfa.edu/about/guest_speakers.php",2013-04-09 23:21:59+00:00,PT43M18S,1399,11,2,https://www.youtube.com/watch?v=dL0EBCMJjOU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,2598,4630,0.93,0.3,0.79
oV-zfFzy9Dk,Independent Film Discussion - The New Normal?,"""The New Normal? Lessons Learned from Toronto, Sundance & More."" The discussion examines the current state of independent film production and distribution, the continuing evolution of multi-platforming, and provide attendees with practical tools they can use to capitalize on a resurgent indie film marketplace. 

The symposium, co-sponsored by RAW: Natural Born Artists and Backstage, features guest speakers Steven Beer (Franklin, Weinrib, Rudell & Vassallo, PC), Jerry Dasti (Sloss Eckhouse Law Co), and Emma Marie Riley (Creative Director, RAW: Natural Born Artists Brooklyn).

http://www.nyfa.edu/film-school-blog/the-new-normal-toronto-sundance/

Presented by Latha Duncan and Esq. Productions.  For more info: http://www.esqproductions.com.",2013-03-14 01:49:45+00:00,PT1H20M3S,1227,4,1,https://www.youtube.com/watch?v=oV-zfFzy9Dk,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,4803,4657,0.41,0.26,0.33
xVuIftTCwnQ,New York Film Academy Documentary Student Discusses His Experience,"New York Film Academy Student discusses his experience in NYFA's Documentary Program.

http://www.nyfa.edu/documentary-school/",2013-02-28 15:45:19+00:00,PT2M43S,5609,56,4,https://www.youtube.com/watch?v=xVuIftTCwnQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,163,4671,1.07,1.2,1.0
OYo0Xu7N1Ck,Director Philip Dorling Q&A - New York Film Academy Graduate,"New York Film Academy welcomed back former one year filmmaking graduate, Philip Dorling, to screen his feature film WHY STOP NOW. The film, starring Tracy Morgan, Melissa Leo, and Jesse Eisenberg, debuted at Sundance and was distributed by IFC. 

http://www.nyfa.edu/film-school-blog/philip-dorling-screens-why-stop-now/",2013-02-25 17:12:08+00:00,PT52M20S,1168,3,0,https://www.youtube.com/watch?v=OYo0Xu7N1Ck,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,3140,4674,0.26,0.25,0.26
oEgwdQ3uSyA,New York Film Academy Documentary Graduate: An Interview with Andrea Picco,"NYFA Documentary 2011 Graduate, Andrea Picco, discusses her experience at the New York Film Academy.

http://www.nyfa.edu/documentary-school/",2013-02-19 15:58:02+00:00,PT1M49S,1853,13,0,https://www.youtube.com/watch?v=oEgwdQ3uSyA,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,109,4680,0.7,0.4,0.7
uXSjxFqhD3o,New York Film Academy Filmmaking Student Paquita Hughes,"Paquita Hughes spent 8 years in the Navy, and worked as an air traffic controller. She came to Los Angeles to to earn her degrees in Filmmaking and Photography at New York Film Academy.

Visit NYFA's Veterans Benefits site at: http://www.nyfa.edu/veterans/

Interested in learning Filmmaking, Acting, Producing, Photography, 3D Animation, Cinematography, Game Design, Documentary Filmmaking, Broadcast Journalism, Musical Theatre, Screenwriting, or Digital Editing? Visit http://www.nyfa.edu to find out how!",2013-02-18 19:13:17+00:00,PT3M45S,8958,109,7,https://www.youtube.com/watch?v=uXSjxFqhD3o,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,225,4681,1.29,1.91,1.22
AqcRO9_CiI8,Josh Winker - High Stakes,"Over a rainy weekend in 2010 Josh and his brother got on a kick of playing Uno. ""We must have played 200 hands that weekend"", comments Josh . A few games in, and they were taking it very seriously, as if it were a High Stakes match of sorts. After things reached a peak of intensity, Josh realized the ridiculousness of the situation. ""That, to me, was funny. I thought it would make a good short film."" During the writing process, It was important to Josh to keep all of the dialogue and action serious in tone while maintaining the context of Uno. ""I decided to riddle my screenplay with as many clichés as I could think of. A High Stakes match in an abandoned warehouse between a young ""kid"" and the dangerous, and of course, undefeated ringleader of the underground circuit."" 

Josh Winker attended the New York Film Academy's 1 year film making course, graduating in August of 2011. High Stakes was his Semester 1 Final Film.

http://www.nyfa.edu/masters/filmmaking/film-media-production.php",2013-02-07 22:24:27+00:00,PT10M43S,2084,31,5,https://www.youtube.com/watch?v=AqcRO9_CiI8,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,643,4692,1.73,0.44,1.49
4Zvz1ElSDZc,Lizzie,"Lizzie Yuan New York Film Academy 4-Week Hi-Def July Beijing Workshop.
http://www.nyfa.edu/film-schools-location/beijing.php",2013-01-31 22:08:25+00:00,PT5M48S,994,6,3,https://www.youtube.com/watch?v=4Zvz1ElSDZc,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,348,4699,0.91,0.21,0.6
zNrIp0igkOQ,Boshu Yang,"Directed by New York Film Academy 4 Week HD July Beijing Workshop Student, Boshu Yang.
http://www.nyfa.edu/film-schools-location/beijing.php",2013-01-31 21:53:36+00:00,PT10M18S,253,2,0,https://www.youtube.com/watch?v=zNrIp0igkOQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,618,4699,0.79,0.05,0.79
zY1YWpxoBOE,NYFA Australia Opening on Gold Coast 9 News,New York Film Academy's Gold Coast Campus mentioned on Gold Coast 9 News. http://www.nyfa.edu/film-schools-location/australia.php,2013-01-31 16:58:04+00:00,PT1M27S,2200,12,0,https://www.youtube.com/watch?v=zY1YWpxoBOE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,87,4699,0.55,0.47,0.55
tXVncSClEls,Stop The World,"""Stop the World"" was directed by Robert Fernandez who graduated from the New York Film Academy's One-Year Filmmaking Program. Robert had previous film and photography experience in Europe prior to attending the program, yet he found his experience at NYFA to be extremely beneficial. http://www.nyfa.edu/filmmaking/",2013-01-30 23:32:07+00:00,PT8M40S,2148,26,7,https://www.youtube.com/watch?v=tXVncSClEls,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,520,4699,1.54,0.46,1.21
7TxT0KFv-cU,The Hunt,"This short film, ""The Hunt,"" was directed by Fernando Acquarone who graduated from New York Film Academy's 1-Year Filmmaking Program. http://www.nyfa.edu/filmmaking/",2013-01-30 20:26:14+00:00,PT9M8S,9875,65,21,https://www.youtube.com/watch?v=7TxT0KFv-cU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,548,4700,0.87,2.1,0.66
5gZL071n7uY,"New York Film Academy - Animation Student Video ""Pizzaface""","An animated short by Avi Kohl from the New York Film Academy. 

http://www.nyfa.edu/",2013-01-28 15:12:17+00:00,PT46S,1382,14,10,https://www.youtube.com/watch?v=5gZL071n7uY,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,46,4702,1.74,0.29,1.01
ng51ukQDPig,New York Film Academy: NYFEST Soccer Day 2012,"New York Film Academy took part in the 2012 Tribeca NY Fest Soccer Day. The event was held on Saturday, April 24 on Pier 40 in New York City to benefit local kids. The entertainment industry tournament boasts well over 40 teams, including Facebook, ESPN, Tribeca Enterprises, The Daily Show, The Colbert Report, Sony Pictures Classics, Focus Features and many more. The celebrities included people from the sports and entertainment industries including Detroit Lions Defensive Back Ndamukong Suh, former US National Team soccer players Claudio Reyna, Jeff Agoos, Brian McBride, Eddie Lewis, Chris Armas, along with a plethora of entertainment talent.  http://www.nyfa.edu/",2012-09-20 18:35:07+00:00,PT4M32S,5320,14,2,https://www.youtube.com/watch?v=ng51ukQDPig,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,272,4832,0.3,1.1,0.26
q-IviG8wjY0,New York Film Academy: AS TEARS GO BY -- A Music Video By Matthew Modine,"Actor/director and friend of NYFA, Matthew Modine, shares his latest music video featuring Ruby Modine singing the Rolling Stones classic, As Tears Go By",2012-09-11 13:27:19+00:00,PT3M28S,2285,34,4,https://www.youtube.com/watch?v=q-IviG8wjY0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,208,4841,1.66,0.47,1.49
F-_u_OxahPY,New York Film Academy Sports Photography on WCBS-TV During the New York Jets vs New York Giants Game,"New York Film Academy sports photography student on the field during the New York Jets versus New York Giants exhibition game. 

To sign up visit: http://www.nyfa.edu/photography-school/sports-photography.php",2012-08-21 18:19:51+00:00,PT39S,3039,25,3,https://www.youtube.com/watch?v=F-_u_OxahPY,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,39,4862,0.92,0.63,0.82
bcY3a_IIJy0,New York Film Academy Teams up with Time Warner Cable,"Time Warner Cable Connect A Million Minds partnered with the New York Film Academy at its Union Square headquarters. Students from East Side Community High School and Marte Valle Secondary School in the Lower East Side participated in a workshop to learn about the significance of science, technology, engineering and math (STEM) skills required in the film industry to bring movies to life. http://www.nyfa.edu/",2012-08-01 15:28:21+00:00,PT31S,2315,10,1,https://www.youtube.com/watch?v=bcY3a_IIJy0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,31,4882,0.48,0.47,0.43
VMx4QHADqAk,New York Film Academy in 15 seconds!,"New York Film Academy Offers the Best Hands-On Filmmaking, Acting, Cinematography, Producing, Screenwriting & Documentary Programs. With Degrees, Accelerated Courses & Intensive Workshops. Schools in New York City, Los Angeles, and Around the World. http://www.nyfa.edu/",2012-07-18 16:26:22+00:00,PT16S,1864975,579,33,https://www.youtube.com/watch?v=VMx4QHADqAk,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,16,4896,0.03,380.92,0.03
j7ONx-AKCpY,New York Film Academy On Steadicam!,"New York Film Academy Offers the Best Hands-On Filmmaking, Acting, Cinematography, Producing, Screenwriting & Documentary Programs. With Degrees, Accelerated Courses & Intensive Workshops. Schools in New York City, Los Angeles, and Around the World. http://www.nyfa.edu/",2012-07-12 21:51:19+00:00,PT31S,109994,58,15,https://www.youtube.com/watch?v=j7ONx-AKCpY,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,31,4902,0.07,22.44,0.05
QUhRA7Q7724,New York Film Academy Master Class - Tony Gerber on James Cameron,Emmy winning professor Tony Gerber speaks to NYFA students about working with James Cameron on National Geographic's documentary about the Titanic.,2012-05-23 16:54:24+00:00,PT3M2S,5649,36,0,https://www.youtube.com/watch?v=QUhRA7Q7724,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,182,4952,0.64,1.14,0.64
_kqUv1UTMEM,New York Film Academy in 30 Seconds!,The New York Film Academy is considered one of the most prominent fixtures of film education in the world. Our film school and acting school graduates are working at all levels in the entertainment industry and their projects have screened at all the major festivals and have won many awards.,2012-03-23 02:01:16+00:00,PT31S,163896,206,25,https://www.youtube.com/watch?v=_kqUv1UTMEM,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,31,5013,0.14,32.69,0.13
lgja1So3_NE,New York Film Academy Boxing Promo,"This was written, directed, edited, acted, and produced by NYFA students.",2011-09-27 18:23:18+00:00,PT31S,40679,107,5,https://www.youtube.com/watch?v=lgja1So3_NE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,31,5191,0.28,7.84,0.26
_0eaG4DVopU,"New York Film Academy: On The Steps of The MET - ""The Alexander Mc Queen Show""","At the MET, the incredible Alexander Mc Queen Show brings thousands of people from all over the world. The New York Film Academy is interviewing its fans, waiting for 5 hours in line to get in.

Host: Bianca Zanini Vasconcellos
Camera: Kristin Mendez
Editing: Geoffray Barbier",2011-08-07 22:13:49+00:00,PT1M45S,2099,3,1,https://www.youtube.com/watch?v=_0eaG4DVopU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,105,5242,0.19,0.4,0.14
uU-hWengEMU,New York Film Academy CASTNYFA,"CASTNYFA is a New York Film Academy exclusive* casting service. At a CASTNYFA event New York Film Academy actors can expect to audition for up to 90 New York Film Academy filmmakers and alumni all casting upcoming projects.

CASTNYFA also sends free casting breakdowns to students and alumni in the CASTNYFA database. To learn more, email castnyfa@nyfa.edu.",2011-04-29 17:34:33+00:00,PT1M51S,11558,53,4,https://www.youtube.com/watch?v=uU-hWengEMU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,111,5342,0.49,2.16,0.46
cTEasZCSi8w,New York Film Academy Graduate Wins Several Film Festival Awards,"New York Film Academy Filmmaking Conservatory Graduate Gian Franco Morini has been winning several awards for music video ""The Hustler"" by Cultural Prophet. Check out what he had to say about his time at New York Film Academy, filming the music video, and what comes next.",2011-04-15 21:27:25+00:00,PT3M42S,7121,25,8,https://www.youtube.com/watch?v=cTEasZCSi8w,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,222,5356,0.46,1.33,0.35
tFmwt5IzbeA,New York Film Academy: Official Hank Music Video Clip,"A clip from ""Feel Good"" music video by artist Official Hank. Filmed by teen students at New York Film Academy Summer 2010 Music Video Camp. Edited by NYFA teen student Ed Allerton.",2011-03-03 21:34:56+00:00,PT1M32S,2815,5,3,https://www.youtube.com/watch?v=tFmwt5IzbeA,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,92,5399,0.28,0.52,0.18
aABnDNRr2Pw,New York Film Academy: Day 1 - 08 - Compose Your Shot.mov,"Part 8: Compose Your Shot

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-08 00:55:42+00:00,PT1M33S,2631,16,0,https://www.youtube.com/watch?v=aABnDNRr2Pw,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,93,5453,0.61,0.48,0.61
hOlR9kaTk6I,New York Film Academy: Day 1 - 07 - Set ISO.mov,"Part 7: Set ISO

The New York Film Academy Presents an HDSLR Masterclass with World-Renowned Professor, Journalist, and Author Dr. Bob Arnot (Dr. Danger)

Produced by The New York Film Academy in association with B&H Photo Video

Producer: Geoffray Barbier 
Camera: Till Neumann
Editor: Mike Mazzotta

Watch The Entire Lesson:
Introduction - http://www.youtube.com/watch?v=DgVIIWjS2VI
Part 1 - http://www.youtube.com/watch?v=Kb7D8DkBu8I
Part 2 - http://www.youtube.com/watch?v=Yg_v49HYeLE
Part 3 - http://www.youtube.com/watch?v=Qz3r0IIgx8k
Part 4 - http://www.youtube.com/watch?v=zn2OsOBOdHM
Part 5 - http://www.youtube.com/watch?v=912zIBEXUd0
Part 6 - http://www.youtube.com/watch?v=bfFmWU-PPxQ
Part 7 - http://www.youtube.com/watch?v=hOlR9kaTk6I
Part 8 - http://www.youtube.com/watch?v=aABnDNRr2Pw



For more information, please visit http://www.NYFA.edu

For more information about any of the products seen in the video, go to http://www.bhphotovideo.com/


Dr. Bob Arnot's IMDB Profile: http://www.imdb.com/name/nm2410179/",2011-01-08 00:51:05+00:00,PT2M33S,1419,12,1,https://www.youtube.com/watch?v=hOlR9kaTk6I,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,153,5453,0.92,0.26,0.85
