Review_ID,Movie_Title,Source,Reviewer,Review_Date,Rating,Review_Title,Review_Text,Review_Length,Helpful_Votes_Up,Helpful_Votes_Down,Spoiler_Flag
imdb_hereditary_jessicalaurenhumphreys_20210514,Hereditary,IMDb,jessicalaurenhumphreys,2021-05-14,10,Ari Aster is a genius.,"This film is pure horror, and not just with the odd jumpscare or leaning on creepy music. The ideas, the situations, the dialogue. It's all scarily real and relatable and makes seeing the tension and grief uncomfortable. The first half of the film is a slow burner, where you get to understand the characters and the emotions. The second half has some terrifying moments that have stuck with me since I watched it in 2018. There's two particular scenes that terrify me, and I have been watching horror films since I was little. It may not be an ending you expect, but if you enjoy horror films that don't have the normal generic horror trope, then watch this film, alone and at night.",123,17,8,False
imdb_hereditary_umarsonic_20180829,Hereditary,IMDb,umarsonic,2018-08-29,8,NULL,"A gripping, unconventional and an unsettling movie, Hereditary is one of the best horror movies I've seen so far this decade. I don't know why I decided to watch this gem at 3 in the morning. This is one of the best horror movies so far this decade, it doesn't rely on jumpscares or loud noises like most horror films its more of an unconventional masterpiece. I loved the tension created in this movie and the editing choices were phenomenal and actually unsettled me alot. The acting in this movie is superb especially by the females in particular Toni Collette who actually in my opinion gives the best female performance of the year. The film does not feel claustrophobic but it does feel contained in these particular locations which adds to the horror of this movie. This is Ari Aster's first feature lenght movie as a director and now he's on my radar I can't wait to see what he does next because he has crafted this movie to almost perfection. The ending has to be the best but also the most unnerving endings I've seen. The only flaw I can think of is the exposition which I get it that in such movies characters have to speak out the exposition but I felt this movie would've been better with less vocal exposition like The Shining. In the end, Hereditary is a very gripping, unnerving and unconventional horror film the best infact since The Babadook, it combines the elements of art house and horror very well and its a must watch for all horror fans but viewer discretion is advised because of it's disturbing nature. I give it an ""A+"" and ""9.5/10"".",282,195,170,False
imdb_hereditary_charlie_lyu_20180609,Hereditary,IMDb,charlie_lyu,2018-06-09,6,Incoherent,It is breath-grasping in the first 20 minutes. Then passed 40 minutes of boredom and unrelated plot. The horror-inducing factor in the movie is incoherent thoughtout the movie. And the laying out of evidence and deduction is not well distributed. I don't feel immersed in the story because the movie didn't not leak or cascade horror in the incremental manner. I feel disorented where the movie is going. Not too bad I can say that but not worth going to the cinema if you have t bought the ticket.,89,10,6,False
imdb_hereditary_neener3707_20180607,Hereditary,IMDb,neener3707,2018-06-07,10,"Hellish, Terrifying, Perfect","I don't even know where to begin with this one. When I heard that it was being made by some of the same people who worked on The Witch (which some people didn't like, but I liked it), I had high hope for this film, and boy was I not disappointed. Such a breath of fresh air for the genre in a time where Hollywood has prostituted it and released nothing but garbage. Not only was the film scary as hell, but it also had a lot to say about grief and trauma. The way the film is put together is its strongest part. The pacing, the editing, the cinematography, and the sound design all worked together to create a truly unique and hellish vision of horror. I'm a horror veteran, and rarely actually jump or feel tense, but this film made me feel like a horror virgin again, actually frightening me like no other Hollywood film can. The acting was also superb all around and only adds to the horror being presented on screen. Each character was unique and added their own style to this modern horror masterpiece. I saw many people in the theater jumping and looking away, some being grown men. A couple people even left, and I can't imagine its because they felt it was a bad film, because it was not. I am seriously considering going and seeing it again which hasn't happened since the Evil Dead remake and The Raid. I would say this film is a must see for any horror fan or for anyone wanting to be scared out of their minds.",270,361,334,False
imdb_hereditary_paul_allaer_20180609,Hereditary,IMDb,paul-allaer,2018-06-09,6,"Not bad, but not the masterpiece the critics make this out to be","""Hereditary"" (2018 release; 120 min.) brings the story of the Graham family. As the movie opens, we get to know Annie and Steve, and their teenage kids Peter and Charlie, as they attend the funeral of Annie's mom Ellen. Annie is surprised at the many people attending the funeral that shoe doesn't know. It's clear that Annie and her mom didn't have the best relationship, and Annie doesn't feel too sad about her mom passing. Meanwhile Peter is wanting to attend a party at a friend's house. Annie agrees but forces him to take along his younger sister, with disastrous consequences... To tell you more of the plot would spoil your viewing experience, you'll just have to see for yourself how it all plays out. Couple of comments: this is the debut feature-length film of writer-director Ari Aster. He brings us a tale of spiritualism gone horribly awry, and that;s about all I can say without spoiling anything. Let me be upfront: if it weren't for the off-the-charts ratings (currently at 93% fresh on Rotten Tomatoes), I would not have gone to see this. But curiosity got the better of me when I saw this near-universal critical acclaim. What I got was a horror movie that is certainly not bad, but neither is it the masterpiece that the critic makes this out to be, and in fact ""Hereditary"" is not nearly as good as some other recent, far more clever and original, horror movies such as ""Get Out"", ""A Quiet Place, ""or ""It Comes At Night"", just to name those. Kudos to Toni Colette, who is outstanding as Annie, making this movie feel more authentic that it actually is. Last but certainly not least, there is a terrific, one might say classic, score, and imagine my surprise when I saw in the end titles that the score is composed by Colin Stetson, wow! I will need to check out the score for sure. ""Hereditary"" opened wide this weekend, and the Sunday early evening where I saw this at here in Cincinnati was attended very nicely. In fact, the early box office reports are that the movie did better than expected/projected, grossing $13 mill (against a budget for a mere $10 mill). Bottom line: if you like horror movies, or are simply in the mood for one, I'd say keep your expectations in check as you see this out at the theater, on VOD, or eventually on DVD/Blu-ray, and draw your own conclusion.",412,11,7,False
imdb_hereditary_ravenns24_20180815,Hereditary,IMDb,Ravenns24,2018-08-15,8,I am worried about the state of horror...,"As a long time horror fan I am worried about the state of horror if ""Hereditary"" is considered to be ""one of the best horror movies in XZY decades"". I am not too hard to please when it comes to horror movies, I enjoy bad horror movies equally as great ones, and when I finally got a chance to see Hereditary I went to see it with an open mind. Movie started well with some really nice scene transition so I had my hopes up. ""These people know what they are doing"" I thought to myself. Turns out, while production looked really nice, with few well directed scenes, screenplay and pace were horrible. We are treated with family drama for about 3/4 of the movie with last half an hour being mash of horror scenes. This could work if pace was better and we didn't have to watch long monologues by a lead actress. She did her part well and she literally carries the entire movie, but after second 10 minutes long monologue where I see nothing but her face, my tolerance for her and her character has dropped significantly. Once the horror actually starts, it does get from bad to worse, but as someone who has watched dozens of horror movies I could easily spot ""homages"" (or if you want to call them ripoffs) of scenes from plenty of other horror movies, mainly Conjuring, Exorcist 3 and The Sentinel. Ending is really messy and looks like it was made on spot. It wants to be intelligent, but once you break down the scene you'll realize that someone watched The Conjuring on Monday, Exorcist 3 on Thursday, and watched The Sentinel on Wednesday. Another problem is pace. Some scenes just drag on and on without real reason. I understand that director wanted to establish some atmosphere, however he isn't good at staging suspense so lot of scenes just drag on. Add in that some of those scenes don't really have strong payoff and you get long badly paced scenes with no real plot progression. Some characters just show up and wonder off the movie. I nearly forgot that one such character is even in the movie until he showed up to be cannon fodder. It was supposed to be emotional and horrifying but since we know so little about him it becomes a bad joke. I really don't know how anyone could by into hype. Did bunch of people just said ""It's great!"" without even seeing it, or bars for horror are so low these days that we consider cinematic mess like Hereditary and Insidious to be called ""greatest of XYZ""?",441,155,134,False
imdb_hereditary_emjgiddy_20231016,Hereditary,IMDb,emjgiddy,2023-10-16,7,Excellent Movie,"""Hereditary"" (2018), directed by Ari Aster, is an unrelenting and artfully crafted horror masterpiece that earns a well-deserved 9-star rating. This film transcends the traditional horror genre, delving into psychological terror and familial dysfunction to create an experience that's both deeply disturbing and thought-provoking. The film revolves around the Graham family, who grapple with a series of harrowing events following the death of the family matriarch. As her daughter Annie (Toni Collette) delves deeper into her family's dark and mysterious history, disturbing secrets and malevolent forces are unearthed, setting in motion a nightmarish descent into madness. What sets ""Hereditary"" apart is its willingness to push the boundaries of horror and delve into the psychological aspects of fear. Ari Aster's direction is masterful, utilizing slow-burning tension, nightmarish visuals, and a haunting score to create an atmosphere that's suffocating and relentless. The film's gradual unraveling of the family's secrets keeps the audience in a state of perpetual dread. The performances in ""Hereditary"" are nothing short of exceptional. Toni Collette delivers a tour-de-force performance as Annie, conveying a wide range of emotions from grief to terror. Her portrayal is both haunting and sympathetic, making her character's descent into madness all the more powerful. The film explores complex themes of heredity, trauma, and the destructive nature of family bonds. It challenges the viewer's perceptions of what is real and what is supernatural, blurring the lines between the psychological and the supernatural. The family's unraveling becomes a metaphor for the disintegration of sanity and the cyclical nature of trauma. ""Hereditary"" is not a film that relies on cheap jump scares; instead, it offers a slow and methodical buildup that leads to an overwhelming and unforgettable climax. It's a testament to the power of psychological horror to burrow deep into the psyche and haunt the viewer long after the credits roll. In conclusion, ""Hereditary"" is a modern horror classic that transcends the genre by offering a deeply disturbing and thought-provoking experience. Its artful execution, exceptional performances, and willingness to explore the darkest corners of the human psyche make it a standout in the horror landscape. With its enduring impact and ability to terrify and challenge, it confidently earns a 9-star rating.",365,4,1,True
imdb_hereditary_moscow_82114_20180611,Hereditary,IMDb,moscow-82114,2018-06-11,10,Insanely unsettling,"I am a horror fanatic and I have not seen a movie that has impressed me this much since the first time I saw The Shining. The director reminds me of a mixture of Lars Von Trier's encrypted mind and Wes Anderson's pleasing imagery. The narrative itself keeps the viewer guessing the genre which only adds to the suspense in having no idea where the movie could go. So wonderfully thought out, so incredibly visually pleasing. A must see for anyone who's a fan of horror, gore, drama, suspense, etc. I am in love with this movie.",97,67,51,True
imdb_hereditary_hamzaarifshuja_20230824,Hereditary,IMDb,hamzaarifshuja,2023-08-24,7,Hereditary,"Hereditary"" tells the story of a family, which is haunted by disturbing events. ""Hereditary"" is a good movie, but it doesn't please the traditional horror audience, as its construction of the story and characters, due to the great suspense and drama, is extremely prolonged and, consequently, boring, for the main audience. However, the film, when inserted into its true horror, is indeed terrifying and disturbing. Another positive point is its mystery and twists, which is admirable as it is built from the beginning of the film. The admirable work of Ari Aster is remarkable in the film, but even so, if the work had bet a little more on horror, in addition to the drama and suspense presented, it would be an icon for the current decade. This movie is good, RT listed it as the 2nd scariest movie of ""all time"" after The Exorcist. That's a bold statement. I noticed that it ""borrowed"" a few things from The Shining and The Exorcist, filming techniques, soundtrack, creepy vibes. I thought Toni Colette is guilty of overacting, trying to capture a Shelley Duvall/Shining kind of terror. I will give it extra points for general creepiness, it had some very weird scenes. Is it the 2nd scariest of All Time. No.",209,4,1,False
imdb_hereditary_gallagherkellie_20210611,Hereditary,IMDb,gallagherkellie,2021-06-11,3,Wtf did I just watch,"Ok it's a slow burn which you think is fine because surely they are leading up to something big. Toni Collette is amazing. The actors playing Peter doesn't speak much but does a great job. There are a few scares toward the end. But at the end I just found myself thinking ""what on earth did I just waste 2 hours on?"". I am so confused.",66,98,49,False
imdb_hereditary_guptarhythm_18382_20220114,Hereditary,IMDb,guptarhythm-18382,2022-01-14,10,Absolutely Mind Mending,This movie... doesn't rely on jumpscares. It relies on tension. I have never seen a movie like this before. Its completely unatural to the common human brain and the way the things unfold just makes me wanna say this IS the crème da la crème of horror movie.,48,35,23,False
imdb_hereditary_evincratcha_20180611,Hereditary,IMDb,evincratcha,2018-06-11,10,Masterclass in Horror,"It's really a shame that people who are too lazy and desensitized to appreciate this film gave it negative reviews. The fact that anyone would rate this movie any less than a 9/10 is despicable to me. This film was an absolute masterclass in it's genre. From the opening scene you will feel a tremendous level of discomfort and apprehension that only intensifies as the movie goes on. The performances by all those involved are excellent. No jump scares, no unbelievable characters, no exaggeration of blood and guts. This film is exactly what horror should be: terrifying. A movie that will sit with you well after you leave the theater.",110,60,46,False
imdb_hereditary_naclorian_20180615,Hereditary,IMDb,naclorian,2018-06-15,7,This is a Real Horror movie.,"The title sums up everything i have to say for the movie. So, just read the title.",17,27,27,False
imdb_hereditary_sydcoffey_20240214,Hereditary,IMDb,sydcoffey,2024-02-14,10,So incredibly genius,"This is one of the smartest films I have ever seen. Not only is the writing, staging, acting, costuming, etc. Incredibly meticulous, but the care to combine all of the elements to hint at the story while misleading us is phenomenal. I would suggest everyone watch Novum's deep dive on YouTube to see everything that went over my head and probably other people's. Toni Collete not winning an Oscar for this is criminal. This is incredible horror in the same vain as Get Out and The Shining if not a bit more. This type of horror that I won't reveal typically does not scare me, but the way this story is so meticulous breaks my typical reaction.",117,9,3,False
imdb_hereditary_whatgift_20231104,Hereditary,IMDb,whatgift,2023-11-04,7,Great atmosphere that loses credibility by the end,"There's no doubt in the fantastic work done here to create atmosphere, with some excellent performances by the actors involved. While a little longer than it should be, it sustains tension and a sense of mystery throughout. While Collette's performance has garnered much praise, and is certainly worthy early on, it becomes over the top, almost cartoonish, and distracts from the character dynamics by the end of the movie. Wolff comes off better, going in the opposite direction, and becoming more nuanced as the end approaches. The ending itself is unfortunately disappointing - it comes off hokey and quite silly, which is a shame because the movie up until that point had earned something truly original. In all a well made movie that almost reaches new horror heights but falls short towards the end.",134,5,2,False
imdb_hereditary_whuber06_20180608,Hereditary,IMDb,whuber06,2018-06-08,9,Do Yourself a Favor -- Disregard All Expectations,"The mounting hype for the official release of 'Hereditary' reached stratospheric-proportions. However, it is in your best interests to check those expectations at the door prior to viewing the film. Multiple outlets went as far as to tout this Ari Aster creation as the next 'Exorcist.' Not only is that level of expectation unfair to the product, but they were released in different eras of storytelling, and the plots are very different. There will never be another horror film created that will shock audiences as 'The Exorcist' did in 1973. It changed the face of horror, all of film, forever. To be fair, had this film been released in the 70's, we would see overwhelmed, frightened fans being rushed to emergency rooms in the same way as following the release of 'The Exorcist.' Yes, both films release demons from hell through possession, but they do so in entirely different ways. Which brings us to reason No. 2 to disregard pre-release comparisons: the level of 'scary' reported and, as a result, expected will take away from your experience. Is 'Hereditary' the scariest movie ever? Absolutely not. It's likely not even the scariest film of 2018. However, that should not give the impression that the film is not disturbingly scary. Aster mostly forgoes the cliche jump scares in favor of dementedly-unnerving events that will haunt your thoughts. Some moments so cleverly filmed that you may not even realize the level of frightening until sometime after viewing the film. If viewed without expectations, you will leave the theatre satisfied, with the knowledge that this can be considered as another fine example of the recent high-quality, uniquely-imagined independent horror story releases. The acting is top-notch, the production is near flawless, and, short of a few complaints with the presentation of the ending, the direction should excite everyone looking ahead to future genre films from Aster. Simply a must-see film.",315,165,151,True
imdb_hereditary_cjstanford_65097_20220906,Hereditary,IMDb,cjstanford-65097,2022-09-06,7,Brilliant Mix: Mystery and Horror,"Could have been an 8. Toni Collette gives an Oscar level performance, from a depressed uninterested mother, to the obsessively focused artist to the shell shocked, emotionally shattered daughter. The twists, turns and surprises arrive one after the other, and none of it seemed contrived. The worst part was the teenage boy's fear and Fake tears; not just once but several times. I found that I had been rooting for one character and booing for another only to have reverse myself- a sign of a an entertaining 90 minutes. After the finale, the audience can now see the repeated signs foreshadowing the end, but this is only evident at the end. But the audience can still be piecing it together kine brilliantly crafted puzzle with pieces that only now fit perfectly.",131,6,3,False
imdb_hereditary_elimac_30598_20180607,Hereditary,IMDb,elimac-30598,2018-06-07,9,Fear and anxiety inducing,"This has been one of the most well shot, shocking and yet masterful horror movies in a very long time. Wow is just about all I can say. The music, the shots, the horror amazing. The acting was brilliant and heartfelt. You actually get a sense of genuine fear and paranoia felt from the characters. I remember seeing the trailer and thinking it looked cheesy but when I heard someone online say it was good I had to check it out.",81,220,211,False
imdb_hereditary_jayken_86763_20240924,Hereditary,IMDb,jayken-86763,2024-09-24,6,Missed Opportunity,"The plot is incredible!! There is no understating how engaging it is to slowly piece together what the writers intent for the story as well as all of the subtle remarks and hints throughout. It cannot be stated that the cinematography, soundtrack and story itself is amazing however it falls short in a lot of other aspects. I feel like there were so many missed opportunities for more of the 'Horror' aspect. I went into this film being told it was one off the most disturbing and scary films that was currently out but by the end I was left with the feeling of ""Is that it"". So many scenes that build tension but lead to nowhere or in the latter half feel ruined by silly stylisation.",127,2,0,False
imdb_hereditary_rodriguez_alfonso_20190701,Hereditary,IMDb,rodriguez-alfonso,2019-07-01,1,"Incredibly boring, dull, monotonous, no fear or terror or horror at all, just boredom","If you do like me and read some 'big' critics before embarking on a film, you can end up reading things like this: ""a sensationally scary debut feature by Ari Aster, is unhappy in ways that Tolstoy could never have dreamed"", or ""this horror flick can be so shocking and dismaying, so genuinely upsetting in spasms and spurts, yet at the same time so madly entertaining"" Do not be fooled fellow imdbians, with more than two full hours, this film has you yawning for more than 60 full minutes before something happens. You will not know how to seat yourself trying to watch this horribly monotonous and tedious film. Escape from it like the plague, you have been warned.",119,67,33,False
imdb_hereditary_davesoutee_20230208,Hereditary,IMDb,davesoutee,2023-02-08,10,Possibly best horror movie ever made,"This might be the best horror movie ever made. It's easily the most disturbing film I've ever seen. I watched it two weeks ago and still think about it daily. I'm 47 years old and I actually thought about sleeping with my bedside lamp on at night. That's something that hasn't happened since I was a child. This film deserved a Best Picture nomination, but sadly this genre is always overlooked. And I'm sure Toni Collette was better than any actress nominated that year. Having said all that, this movie is not for everyone. It's just too horrific. However, I will certainly watch every film director Ari Aster creates. This was his first job directing and he's made a boldly terrifying masterpiece, so he's set the bar very high for himself. Its what I would call stunningly confident writing/directing. Bold choices. While watching the film, near the end, I said to myself ""Oh my god, he's really going for it!""",160,13,6,False
imdb_hereditary_christianrmaxwell_20180608,Hereditary,IMDb,christianrmaxwell,2018-06-08,10,The Scariest Non-Traditional Horror Movie of the Year,"This movie is not a traditional horror movie. In fact, I would even go so far as to say it is not even a horror movie at all, just a heavy drama movie with terrifying elements to it. This movie did absolutely everything right, from the extremely realistic dialogue, to the astoundingly realistic visuals, to the cinematography, and more. Everything about this movie just worked, there was absolutely no scene or shot that felt unneeded or unnecessary. The movie looked gorgeous, and then, fitting for the mood of the movie, it seemed to darken the colors and the tone of the shots and cinematography overall. The acting in this movie was complete perfection, down to even the most minor of characters. Toni Collette gives by far the best performance I have seen by an actress this year and I can easily say that she deserves to be acknowledged in the upcoming Oscars. Even Alex Wolff, whom I did not think would do a great job within the movie, did an outstanding job. The thing that drives this movie forward is the pure tension that is felt not only within the characters and between them, but with the audience as well. This movie is horror at its finest, pure tension, no reliance on jumpscares. There was a particular scene that just blew me away with how well it was shot, it involved a character being in their bed and then looking around their room thinking to have heard something, and all the while, there is a mysterious figure lurking in the darkness. And rather than use this figure to provide a chance for a cheap jumpscare, the director just lets the audience soak in the image of that entity in the room with the character, and no jumpscare happens. This is the definition of a pure horror movie that relies on tension and nothing else. This is definitely one of the best movies I have seen all year, and the second best horror movie I have ever seen, right behind 2015's The Witch. This movie blew me away, and if you are a fan of horror movies, drama movies, or both, go see this movie. It is utterly and completely amazing.",370,180,173,True
imdb_hereditary_kdycer_20220115,Hereditary,IMDb,kdycer,2022-01-15,7,Takes a while to get going but worth it,"Decent films, especially horror films are very few and far between nowadays, this is actually a very decent film. It does take a while to really get going but once it does it hooks you in. It follows a family recently bereaved and mourning the death of a grandmother, from there it escalates into a pretty horrific tale of disrobing cults, devil worshipping and demons. There are some really unnerving and truly creepy moments in this, there are one or two of the usual horror cliches but generally it's an original story with decent acting. Well worth a look.",99,2,0,True
imdb_hereditary_pixnflix_20211030,Hereditary,IMDb,PixNFlix,2021-10-30,10,"Absolutely, phenomenal creepy flic","One of the best movies I've seen in years. I don't even love horror films, but this movie was absolutely phenomenal. The acting, the cinematography, the directing, etc. Built the suspense just right at every turn. Scary af but incredibly smart.",41,10,4,False
imdb_hereditary_top_dawg_critic_20180831,Hereditary,IMDb,Top_Dawg_Critic,2018-08-31,7,Good production but the writing needed some work,"What stood out for me was the outstanding score, just right to create the perfect amount of tension and suspense. The directing and cinematography were on point. The actors were perfectly cast and performed great. The writing (story) needed some work as did the overly slow pacing and dragged out scenes that made this film's 127 mins feel like 3 hours. Otherwise a fairly decent horror film. 7/10 from me",70,15,16,False
imdb_hereditary_lackoblanco_20230120,Hereditary,IMDb,lackoblanco,2023-01-20,10,Scariest movie I've ever seen,"I think not everyone will agree, but I've got to admit it: this is a much bigger hit than Midsommar. This is definitely the scariest, the most skin-crawling piece of art I've ever seen. Even though there were several failed attempts to partially cover my eyes at some scenes, they're still stuck in my mind for life, without a doubt. The craziest fact is, it doesn't get boring for a single second: the story builds up in the most complicated and intriguing way possible. I basically sat shocked for the whole 2 hours with my heart beating gradually faster, and the ending - yes, it left me sweating.",108,10,4,False
imdb_hereditary_elliotjeory_20180822,Hereditary,IMDb,elliotjeory,2018-08-22,7,A creepy and unsettling horror,"This isn't a conventional horror, it often in times doesn't make sense, however it is a genuinely creepy film and is a well made horror story. It is slow in parts and feels more like a drama sometimes than a horror but if you have the patience you will find it an interesting story.",54,7,5,False
imdb_hereditary_mksuchocki_20180608,Hereditary,IMDb,mksuchocki,2018-06-08,10,Cant stop thinking about it,"This movie is a puzzle that you have to put together yourself. Every shot and every sequence has meaning and there is so much to think about after seeing this movie. There are so many powerful shots near the end and just stay with you. Don't expect to just see this movie and move on... you will need to do some thinking, you will need to do some research, and I feel this movie will be talked about for a very long time. There are images that I will probably never be able to get rid of in my head, which is great because I love horror and this is exactly what I could have wanted from a horror movie. Definitely one of the greatest horror films released for some years.",131,77,67,False
imdb_hereditary_harleysbatman_20180613,Hereditary,IMDb,harleysbatman,2018-06-13,6,Over Hyped And Falsely Marketed,"The thing is, I was REALLY looking forward to this movie. I was hooked from the first time I saw the trailer. The marketing and editing of the trailer was brilliant. It made me feel as though this was the next big thing in Horror movies. I felt hyped to see this movie! I even made jokes to my fiancee that I was going to be holding onto her, all during the movie and not to tell anyone if I ended up screaming or crying too loudly. I did not scream. I did not cry. I mostly laughed. Oh Zod, how I laughed out loud at this movie! That's when it clicked in my head that I had been suckered in by Hereditary... The problem with this movie, in my opinion, isn't that it's a bit slow in pace or tone; nor is it that the movie bait and switches the hell out of you---NO! The problem is that Hereditary believes its own hype; explains nothing and pats itself on the back for getting, to what equates to, a Participation Trophy! Listen, this movie isn't entirely bad or unwatchable---it has some great acting, scenes and ambiance---but it doesn't know what it wants to be. Honestly, it works better as a Drama, Suspense or Thriller but not as a half baked Horror film. Here are my thoughts on Hereditary; both good and bad: The Good: The acting in this film is very good (except for the dude who played the son) and believable. The mother gives very real reactions (mostly---she can over do it a bit) and you can feel her emotional exhaustion. The little girl who plays Charlie is very good in her role and I hope she continues to do other movies. She wasn't in the film for very long, but she did her best with what she had to work with. Most of the shots were used very well and added to the suspense. I even believe the director used a similar shot from The Shining in one scene. When Charlie dies, I felt horrible for the child. That was my emotional attachment to the movie. I was invested in the character and I was surprised when she was killed off, so early in the film. Regretfully, this is the end of the positive praises I have for Hereditary. The Bad: Oh Zod, where do I begin? I'll start with the obvious: THIS FILM HAS NOTHING TO DO WITH GENETICS! Watching the trailer, you might believe that the film is about a little girl, possible mentally ill or with supernatural powers, due to her genetics (why else call the damn thing Hereditary?!), that is getting out of control or is in some kind of peril. Or something along those lines. What you REALLY get is a film that has ZERO to do with this child (who the film maker makes the focus of the trailer!), ZERO to do with genetics and all things hereditary and an ending so stupid, it gives Mother! a run for its money! The movie does address (very poorly and vaguely) that some mental illness does run in the family and that the mother has even (unintentionally) tried to kill her children but at the end of the day, it isn't needed or important because the Big Bad here is Zhuul or Satan or some Devil King (who, I swear to Zod, wears a cheap looking Jugghead Crown)! I mean, imagine that for two hours, there's this guy who keeps talking about how he hates rice. This rice has done something to this poor guy, no doubt. Rice has to play into this story somehow! Then all of a sudden, the devil comes and kills him, puts on a stupid crown and leaves. The end. WHAT ABOUT THE DAMN RICE?! That's what this movie was. A bunch of talk and no good explanations. Speaking of which: Why? WHY?! That's all I could say after viewing this. Why did they make Little Charlie appear to be troubled, just to kill her off with no pay off? Why does the mom or any of the others in the family not know that Grandma is in a cult? Grandma was said to be this private woman but she literally leaves the mom nothing but Occult items! Why does the son cry like a cartoon baby? Why does the mom let a small teen go to a party with much older teens? Why does Charlie hide candy? Why does the dad go from being comforting to not having it overnight? Why was Charlie the grandma's favorite (assuming that she believed this was the Devil King) and not the actual MALE child? It's like she bent over backwards for this Devil King dude! In the end, there's just more questions; questions that lead to more questions and questions I never thought I'd ask. The bottom line to me is that people are going to walk out of the film thinking that the mentally ill are evil and are satanists and all that type of Stigma. I know it's true because I heard it myself! They used mental illness as the scapegoat for a cult movie. That's all Hereditary is: A movie about a grandma, who was a devil worshiper, who believed her deity was her granddaughter but wanted to be a boy, so somehow she kills her favorite grandchild so that her deity could then go inside her 2nd favorite one. Or something like that. It's STUPID! 6 out of 10 for effort...",924,14,15,True
imdb_hereditary_lycangeist_20210512,Hereditary,IMDb,Lycangeist,2021-05-12,3,"A highly praised, meh affair.","I honestly don't get the hype around this one, or the tenacity of people defending it to the hilt. A couple of scenes were enjoyable, but on the whole i was bored to tears. I found it pretty forgettable throughout, and the shoe horned demonology conclusion felt like an after-thought, and a shoddy way to tie things together. I strongly feel this would of been more enjoyable without the""demonology."" Instead, we get a pretty dull family drama, with a conclusion that really feels a forced attempt at shock. Not for me at all. Personally i found ""House of the Devil"" or ""A Dark song"" similar movies but much more effective than this.",112,15,4,True
imdb_hereditary_dave_hillman_20230926,Hereditary,IMDb,dave_hillman,2023-09-26,10,Forgive me if I've reviewed this title--I just watched it again,"As a horror buff, I cannot praise this movie enough. I saw it late in the run; no one was discussing it at the time. I'm so glad I went to see it at a second-run theatre in NYC. Toni Collette. Enough said. Should have won the Oscar, and she was not even nominated. SHAME. This flick fascinated me. It blends intense family drama and supernatural elements with dazzling flair. There's a shocking scene midway through that stunned everyone in the audience. I love stuff like that. The entire cast is aces. Collette is amazing, Alex Wolff delivers the goods, Milly Shapiro is very well-cast, and the unheralded Gabriel Byrne is an anchor that keeps this real. The great Ann Dowd nails her every line as usual. The score is eerie, the set design is fab, and all the other tech is impeccable. See this on Halloween. It is not only a great horror movie, it is a great movie, period.",161,7,2,False
imdb_hereditary_filmowl12_20230427,Hereditary,IMDb,filmowl12,2023-04-27,10,Toni Collett's performance is terrifying.,"I recently watched Hereditary for maybe the third time. What always stands out to me is the acting of Toni Collett. Man, you can really feel the intense pain and trauma that her character goes through. Her performance is just brutal, raw. Did she get an Oscar for this?? She should have been nominated at the very least. I have not been able to get her out of my head since my last viewing, so many disturbing scenes with her. Anyway, Hereditary is brilliant. A well crafted horror film that will most likely stick with you. I just recently learned that the director, Ari Aster, also did Midsommar (which I loved) and Beau is Afraid, a film I very much want to see!",123,7,2,False
imdb_hereditary_snoopystyle_20180831,Hereditary,IMDb,SnoopyStyle,2018-08-31,6,intriguing,"Annie Graham (Toni Collette) delivers the eulogy at her mother's funeral. She makes scaled miniature models. She has her husband Steve (Gabriel Byrne), son Peter (Alex Wolff), and daughter Charlie (Milly Shapiro). She befriends Joan (Ann Dowd) from her support group. Her family has issues which come to a head after a deadly accident. This horror sets a solid sullen mood and then it turns crazy supernatural. The first half slightly bores me. I find it hard to get invested in these characters. Toni is acting her butt off and I almost don't care. I really need to get involved with Peter but his weirdness doesn't intrigue me. I wonder if I could connect with him if he isn't shot in such an ugly manner. I totally understand the descent into hell but it's not as harrowing with a character that I'm only marginally invested. This has potential. It actually took me two attempts to watch this. I had to abandon the first attempt after a half hour because my attention was just drifting. I knew I needed to give it my best effort and it paid off with an intriguing movie.",192,17,20,True
imdb_hereditary_cybartholomew_20220811,Hereditary,IMDb,cybartholomew,2022-08-11,10,"Incredible film, disgustingly disturbing.","Hereditary (2018) has you on the edge of your seat from start to finish. A24 and director Ari Aster never disappoint in the horror genre, I can always expect something impressive. Unlike many horror movies, Hereditary has no comfort and no false sense of security at the beginning. I feel this is due to the scoring all throughout the film. I decided to watch the movie without any idea on what I was getting into, I knew just about nothing of the plot. And that certainly had me shocked at every turn, just adding to the enjoyment. Expect plot twists upon plot twists! My personal ratings are as follows. Cinematography: 10/10 Acting: (no doubt a solid) 10/10 Scare factor: 5/10. I found myself more disturbed and surprised for most of the film, the ""scare"" part coming in towards the very end. Disturbing: 9/10 Gore: 8.5/10, incredible work on the gore, as to be expected with Ari Aster, I just personally felt that I had seen worse in his other film, ""Midsommar"", and that was the only comparison I had made. If you are looking for a true psychological horror, you have found the right film. Even after completing my watch through, I still have the question of whether or not this was all just the result of a genetic psychological condition, or a case of real haunting and possession? 10/10, would recommend!",232,7,2,False
imdb_hereditary_mrcastle_68049_20210921,Hereditary,IMDb,mrcastle-68049,2021-09-21,6,Overrated,"Shock can't save this one. A few awesome scenes, but just doesn't impress.",13,5,3,False
